"zip_code","latitude","longitude","city","state","county"
"95321",37.8676338,-120.088196,Groveland,CA,Tuolumne
"95322",37.1504364,-120.987198,Gustine,CA,Merced
"95323",37.599514,-120.659134,Hickman,CA,Stanislaus
"95324",37.3996086,-120.885971,Hilmar,CA,Merced
"95325",37.5552406,-120.226089,Hornitos,CA,Mariposa
"95326",37.5456848,-120.966087,Hughson,CA,Stanislaus
"95327",37.8831291,-120.4198,Jamestown,CA,Tuolumne
"95328",37.5592804,-120.913849,Keyes,CA,Stanislaus
"95329",37.6532249,-120.509407,La Grange,CA,Stanislaus
"95330",37.8119774,-121.287361,Lathrop,CA,San Joaquin
"95333",37.2648506,-120.231842,Le Grand,CA,Merced
"95334",37.3587685,-120.750084,Livingston,CA,Merced
"95335",38.1128387,-120.12664,Long Barn,CA,Tuolumne
"95336",37.8072968,-121.177605,Manteca,CA,San Joaquin
"95337",37.7433281,-121.227348,Manteca,CA,San Joaquin
"95338",37.5729065,-120.018974,Mariposa,CA,Mariposa
"95340",37.338192,-120.475426,Merced,CA,Merced
"95341",37.1868706,-120.650352,Merced,CA,Merced
"95342",37.3673134,-120.570633,Atwater,CA,Merced
"95343",37.1868706,-120.650352,Merced,CA,Merced
"95344",37.3782349,-120.617805,Merced,CA,Merced
"95345",37.5643692,-119.96257,Midpines,CA,Mariposa
"95346",38.084549,-120.135262,Mi Wuk Village,CA,Tuolumne
"95347",37.8053703,-120.375946,Moccasin,CA,Tuolumne
"95348",37.4126244,-120.50975,Merced,CA,Merced
"95350",37.6694641,-121.016792,Modesto,CA,Stanislaus
"95351",37.6363831,-121.082741,Modesto,CA,Stanislaus
"95352",37.6039581,-120.93705,Modesto,CA,Stanislaus
"95353",37.6039581,-120.93705,Modesto,CA,Stanislaus
"95354",37.5336838,-121.090836,Modesto,CA,Stanislaus
"95355",37.6858788,-120.948036,Modesto,CA,Stanislaus
"95356",37.7228775,-121.035843,Modesto,CA,Stanislaus
"95357",37.6795273,-120.875893,Modesto,CA,Stanislaus
"95358",37.6110001,-121.103546,Modesto,CA,Stanislaus
"95360",37.3403358,-121.213531,Newman,CA,Stanislaus
"95361",37.8396416,-120.698578,Oakdale,CA,Stanislaus
"95363",37.5163841,-121.23848,Patterson,CA,Stanislaus
"95364",38.0045319,-119.993942,Pinecrest,CA,Tuolumne
"95365",37.2890854,-120.317154,Planada,CA,Merced
"95366",37.7651787,-121.11541,Ripon,CA,San Joaquin
"95367",37.6922188,-120.865059,Riverbank,CA,Stanislaus
"95368",37.6953583,-121.078606,Salida,CA,Stanislaus
"95369",37.4837074,-120.463409,Snelling,CA,Merced
"95370",37.9609108,-120.343864,Sonora,CA,Tuolumne
"95372",38.0103645,-120.230553,Soulsbyville,CA,Tuolumne
"95373",37.9863777,-120.241409,Standard,CA,Tuolumne
"95374",37.3245354,-120.864937,Stevinson,CA,Merced
"95375",38.1840973,-120.021339,Strawberry,CA,Tuolumne
"95376",37.6886787,-121.407806,Tracy,CA,San Joaquin
"95377",,,Tracy,CA,San Joaquin
"95378",37.8898506,-121.253876,Tracy,CA,San Joaquin
"95379",37.9216957,-120.267883,Tuolumne,CA,Tuolumne
"95380",37.5402069,-120.844063,Turlock,CA,Stanislaus
"95381",37.6039581,-120.93705,Turlock,CA,Stanislaus
"95382",37.5301743,-120.85186,Turlock,CA,Stanislaus
"95383",38.0858383,-120.176041,Twain Harte,CA,Tuolumne
"95385",37.8898506,-121.253876,Vernalis,CA,San Joaquin
"95386",37.6596451,-120.77562,Waterford,CA,Stanislaus
"95387",37.5616837,-121.249451,Westley,CA,Stanislaus
"95388",37.4111443,-120.552711,Winton,CA,Merced
"95389",37.6379089,-119.694649,Yosemite National Park,CA,Mariposa
"95390",37.6039581,-120.93705,Riverbank,CA,Stanislaus
"95391",,,Tracy,CA,San Joaquin
"95397",37.6039581,-120.93705,Modesto,CA,Stanislaus
"95401",38.4504128,-122.783157,Santa Rosa,CA,Sonoma
"95402",38.4400597,-122.710602,Santa Rosa,CA,Sonoma
"95403",38.4770432,-122.810326,Santa Rosa,CA,Sonoma
"95404",38.4526405,-122.656296,Santa Rosa,CA,Sonoma
"95405",38.4447136,-122.786392,Santa Rosa,CA,Sonoma
"95406",38.4595757,-122.715652,Santa Rosa,CA,Sonoma
"95407",38.3891144,-122.741852,Santa Rosa,CA,Sonoma
"95408",38.463089,-122.989975,Santa Rosa,CA,Sonoma
"95409",38.462574,-122.626549,Santa Rosa,CA,Sonoma
"95410",39.168026,-123.393402,Albion,CA,Mendocino
"95412",38.7103882,-123.386925,Annapolis,CA,Sonoma
"95415",39.0469437,-123.418732,Boonville,CA,Mendocino
"95416",38.463089,-122.989975,Boyes Hot Springs,CA,Sonoma
"95417",39.6776237,-123.647461,Branscomb,CA,Mendocino
"95418",39.2133255,-123.277145,Calpella,CA,Mendocino
"95419",38.4178848,-122.959404,Camp Meeker,CA,Sonoma
"95420",39.3672867,-123.804199,Caspar,CA,Mendocino
"95421",38.5621071,-123.189713,Cazadero,CA,Sonoma
"95422",38.946476,-122.657021,Clearlake,CA,Lake
"95423",38.9533882,-122.620834,Clearlake Oaks,CA,Lake
"95424",38.9859962,-122.661026,Clearlake Park,CA,Lake
"95425",38.6389275,-122.91333,Cloverdale,CA,Sonoma
"95426",38.8267708,-122.73291,Cobb,CA,Lake
"95427",39.2386818,-123.587608,Comptche,CA,Mendocino
"95428",39.8350945,-123.148438,Covelo,CA,Mendocino
"95429",39.6719894,-123.394203,Dos Rios,CA,Mendocino
"95430",38.4427338,-123.071404,Duncans Mills,CA,Sonoma
"95431",38.463089,-122.989975,Eldridge,CA,Sonoma
"95432",39.0763702,-123.618034,Elk,CA,Mendocino
"95433",38.3138657,-122.513092,El Verano,CA,Sonoma
"95435",39.0068588,-122.859627,Finley,CA,Lake
"95436",38.5097351,-122.918388,Forestville,CA,Sonoma
"95437",39.5006332,-123.637283,Fort Bragg,CA,Mendocino
"95439",38.4903107,-122.776962,Fulton,CA,Sonoma
"95441",38.7073212,-123.006531,Geyserville,CA,Sonoma
"95442",38.3838539,-122.557251,Glen Ellen,CA,Sonoma
"95443",39.034626,-122.748108,Glenhaven,CA,Lake
"95444",38.4349251,-122.868156,Graton,CA,Sonoma
"95445",38.8369331,-123.527321,Gualala,CA,Mendocino
"95446",38.4955559,-122.979355,Guerneville,CA,Sonoma
"95448",38.5127602,-122.787102,Healdsburg,CA,Sonoma
"95449",38.9656372,-123.138985,Hopland,CA,Mendocino
"95450",38.5469322,-123.227417,Jenner,CA,Sonoma
"95451",38.9308128,-122.793701,Kelseyville,CA,Lake
"95452",38.4131126,-122.548241,Kenwood,CA,Sonoma
"95453",39.0534515,-122.919289,Lakeport,CA,Lake
"95454",39.7729034,-123.57341,Laytonville,CA,Mendocino
"95456",39.2672348,-123.696388,Littleriver,CA,Mendocino
"95457",38.8969917,-122.625618,Lower Lake,CA,Lake
"95458",39.1578293,-122.809586,Lucerne,CA,Lake
"95459",38.9502373,-123.661507,Manchester,CA,Mendocino
"95460",39.3199501,-123.734375,Mendocino,CA,Mendocino
"95461",39.0401878,-122.719276,Middletown,CA,Lake
"95462",38.4597549,-123.000626,Monte Rio,CA,Sonoma
"95463",39.1281357,-123.486404,Navarro,CA,Mendocino
"95464",39.2768784,-122.868263,Nice,CA,Lake
"95465",38.4066772,-123.020409,Occidental,CA,Sonoma
"95466",39.0565987,-123.525375,Philo,CA,Mendocino
"95468",38.9191437,-123.540573,Point Arena,CA,Mendocino
"95469",39.3609352,-123.10675,Potter Valley,CA,Mendocino
"95470",39.3024445,-123.462532,Redwood Valley,CA,Mendocino
"95471",38.5234718,-122.98214,Rio Nido,CA,Sonoma
"95472",38.4072227,-122.869652,Sebastopol,CA,Sonoma
"95473",38.3258514,-122.505844,Sebastopol,CA,Sonoma
"95476",38.2559433,-122.476822,Sonoma,CA,Sonoma
"95480",38.676693,-123.372063,Stewarts Point,CA,Sonoma
"95481",39.1272469,-123.164536,Talmage,CA,Mendocino
"95482",39.403698,-123.321205,Ukiah,CA,Mendocino
"95485",39.2524872,-122.85643,Upper Lake,CA,Lake
"95486",38.4644852,-123.037994,Villa Grande,CA,Sonoma
"95487",38.463089,-122.989975,Vineburg,CA,Sonoma
"95488",39.6604233,-123.786385,Westport,CA,Mendocino
"95490",39.525959,-123.36573,Willits,CA,Mendocino
"95492",38.5328255,-122.8041,Windsor,CA,Sonoma
"95493",39.1850319,-122.965164,Witter Springs,CA,Lake
"95494",38.9345512,-123.268379,Yorkville,CA,Mendocino
"95497",38.7173195,-123.463974,The Sea Ranch,CA,Sonoma
"95501",40.6463242,-124.025772,Eureka,CA,Humboldt
"95502",40.733551,-123.944023,Eureka,CA,Humboldt
"95503",40.7877998,-123.938683,Eureka,CA,Humboldt
"95511",40.1304893,-123.602158,Alderpoint,CA,Humboldt
"95514",40.3185997,-123.672127,Blocksburg,CA,Humboldt
"95518",40.881382,-123.98423,Arcata,CA,Humboldt
"95519",40.7080956,-123.976234,Mckinleyville,CA,Humboldt
"95521",40.5644951,-123.93589,Arcata,CA,Humboldt
"95524",40.8233948,-124.041748,Bayside,CA,Humboldt
"95525",40.9618759,-123.88501,Blue Lake,CA,Humboldt
"95526",40.4848366,-123.753319,Bridgeville,CA,Humboldt
"95527",40.4777222,-123.107285,Burnt Ranch,CA,Trinity
"95528",40.5016022,-123.952835,Carlotta,CA,Humboldt
"95531",41.7444534,-124.0569,Crescent City,CA,Del Norte
"95532",41.8529854,-124.157211,Crescent City,CA,Del Norte
"95534",40.733551,-123.944023,Cutten,CA,Humboldt
"95536",40.465229,-124.268791,Ferndale,CA,Humboldt
"95537",40.7253304,-124.21666,Fields Landing,CA,Humboldt
"95538",41.8924713,-124.145737,Fort Dick,CA,Del Norte
"95540",40.8152657,-123.90332,Fortuna,CA,Humboldt
"95542",40.6513596,-123.862816,Garberville,CA,Humboldt
"95543",41.9123268,-123.810272,Gasquet,CA,Del Norte
"95545",40.2567902,-124.151344,Honeydew,CA,Humboldt
"95546",40.7869225,-123.754059,Hoopa,CA,Humboldt
"95547",40.5486908,-124.098984,Hydesville,CA,Humboldt
"95548",41.6098709,-124.054352,Klamath,CA,Del Norte
"95549",40.647049,-123.913353,Kneeland,CA,Humboldt
"95550",40.7687988,-123.859215,Korbel,CA,Humboldt
"95551",40.6651802,-124.239189,Loleta,CA,Humboldt
"95552",40.4509277,-123.505623,Mad River,CA,Trinity
"95553",40.2354813,-123.845932,Miranda,CA,Humboldt
"95554",40.2622795,-123.814438,Myers Flat,CA,Humboldt
"95555",41.2918701,-124.060455,Orick,CA,Humboldt
"95556",41.3049088,-123.557541,Orleans,CA,Humboldt
"95558",40.3034248,-124.214409,Petrolia,CA,Humboldt
"95559",40.1950188,-123.786865,Phillipsville,CA,Humboldt
"95560",40.5054779,-123.812065,Redway,CA,Humboldt
"95562",40.3147087,-123.984512,Rio Dell,CA,Humboldt
"95563",40.6725769,-123.034607,Salyer,CA,Trinity
"95564",40.7951393,-124.19957,Samoa,CA,Humboldt
"95565",40.4401932,-124.02285,Scotia,CA,Humboldt
"95567",41.9259758,-124.159813,Smith River,CA,Del Norte
"95568",41.4511299,-123.467026,Somes Bar,CA,Siskiyou
"95569",40.3654709,-123.895248,Redcrest,CA,Humboldt
"95570",40.9823227,-124.125504,Trinidad,CA,Humboldt
"95571",40.3239632,-123.882484,Weott,CA,Humboldt
"95573",40.8720665,-123.909866,Willow Creek,CA,Humboldt
"95585",39.8732147,-123.721405,Leggett,CA,Mendocino
"95587",39.9475746,-123.686935,Piercy,CA,Mendocino
"95589",40.4794884,-123.847878,Whitethorn,CA,Humboldt
"95595",40.6725769,-123.034607,Zenia,CA,Trinity
"95601",38.4185677,-120.831848,Amador City,CA,Amador
"95602",39.0149345,-121.070473,Auburn,CA,Placer
"95603",38.9735031,-121.067719,Auburn,CA,Placer
"95604",39.1062851,-120.536034,Auburn,CA,Placer
"95605",38.5918541,-121.537804,West Sacramento,CA,Yolo
"95606",38.7998352,-122.181084,Brooks,CA,Yolo
"95607",38.7855949,-122.140488,Capay,CA,Yolo
"95608",38.6213608,-121.332191,Carmichael,CA,Sacramento
"95609",38.6503334,-121.327217,Carmichael,CA,Sacramento
"95610",38.6898003,-121.267357,Citrus Heights,CA,Sacramento
"95611",38.3774109,-121.444427,Citrus Heights,CA,Sacramento
"95612",38.4314117,-121.594872,Clarksburg,CA,Yolo
"95613",38.8141899,-120.895187,Coloma,CA,El Dorado
"95614",38.8779564,-120.986031,Cool,CA,El Dorado
"95615",38.3383217,-121.537804,Courtland,CA,Sacramento
"95616",38.5217743,-121.749016,Davis,CA,Yolo
"95617",38.619545,-121.961533,Davis,CA,Yolo
"95618",38.5443115,-121.685905,El Macero,CA,Yolo
"95619",38.6298218,-120.820023,Diamond Springs,CA,El Dorado
"95620",38.3973732,-121.761421,Dixon,CA,Solano
"95621",38.6930504,-121.309464,Citrus Heights,CA,Sacramento
"95623",38.6762733,-120.845978,El Dorado,CA,El Dorado
"95624",38.4414787,-121.307144,Elk Grove,CA,Sacramento
"95625",38.3480225,-121.900291,Elmira,CA,Solano
"95626",38.6957016,-121.452095,Elverta,CA,Sacramento
"95627",38.7795105,-122.100883,Esparto,CA,Yolo
"95628",38.655262,-121.260712,Fair Oaks,CA,Sacramento
"95629",38.5103416,-120.708031,Fiddletown,CA,Amador
"95630",38.5941811,-121.310799,Folsom,CA,Sacramento
"95631",39.0244522,-120.862663,Foresthill,CA,Placer
"95632",38.2898178,-121.313881,Galt,CA,Sacramento
"95633",38.8546715,-120.830284,Garden Valley,CA,El Dorado
"95634",38.9243774,-120.7033,Georgetown,CA,El Dorado
"95635",38.9094467,-120.889137,Greenwood,CA,El Dorado
"95636",38.6376495,-120.553398,Grizzly Flats,CA,El Dorado
"95637",38.8503838,-122.214722,Guinda,CA,Yolo
"95638",38.3205605,-121.154808,Herald,CA,Sacramento
"95639",38.3578377,-121.541649,Hood,CA,Sacramento
"95640",38.3406487,-120.914726,Ione,CA,Amador
"95641",38.1839409,-121.601639,Isleton,CA,Sacramento
"95642",38.3669586,-120.763367,Jackson,CA,Amador
"95644",38.4632835,-120.550018,Kit Carson,CA,Amador
"95645",38.8584824,-121.772469,Knights Landing,CA,Yolo
"95646",38.5754318,-120.285019,Kirkwood,CA,Alpine
"95648",38.929306,-121.327141,Lincoln,CA,Placer
"95650",38.8144264,-121.17662,Loomis,CA,Placer
"95651",38.8884048,-120.842621,Lotus,CA,El Dorado
"95652",38.6666527,-121.38961,Mcclellan,CA,Sacramento
"95653",38.6719017,-121.972099,Madison,CA,Yolo
"95654",38.4632835,-120.550018,Martell,CA,Amador
"95655",38.5544052,-121.281807,Mather,CA,Sacramento
"95656",38.5472298,-120.707893,Mount Aukum,CA,El Dorado
"95658",39.0382156,-120.971169,Newcastle,CA,Placer
"95659",38.8371353,-121.551933,Nicolaus,CA,Sutter
"95660",38.6670036,-121.387543,North Highlands,CA,Sacramento
"95661",38.7407303,-121.256027,Roseville,CA,Placer
"95662",38.6871033,-121.225372,Orangevale,CA,Sacramento
"95663",38.8522873,-121.180534,Penryn,CA,Placer
"95664",38.7516212,-120.979126,Pilot Hill,CA,El Dorado
"95665",38.403801,-120.668335,Pine Grove,CA,Amador
"95666",38.5562859,-120.352661,Pioneer,CA,Amador
"95667",38.7302246,-120.79715,Placerville,CA,El Dorado
"95668",38.8306427,-121.534225,Pleasant Grove,CA,Sutter
"95669",38.4865608,-120.861839,Plymouth,CA,Amador
"95670",38.5977058,-121.270424,Rancho Cordova,CA,Sacramento
"95671",38.3774109,-121.444427,Represa,CA,Sacramento
"95672",38.7183266,-120.994308,Rescue,CA,El Dorado
"95673",38.4783974,-121.459137,Rio Linda,CA,Sacramento
"95674",38.9313164,-121.489883,Rio Oso,CA,Sutter
"95675",38.5445557,-120.74279,River Pines,CA,Amador
"95676",38.8688736,-121.709488,Robbins,CA,Sutter
"95677",38.8012314,-121.230377,Rocklin,CA,Placer
"95678",38.9104881,-121.13131,Roseville,CA,Placer
"95679",38.8671455,-122.224815,Rumsey,CA,Yolo
"95680",38.2328987,-121.568428,Ryde,CA,Sacramento
"95681",38.9894066,-121.346893,Sheridan,CA,Placer
"95682",38.62183,-120.78801,Shingle Springs,CA,El Dorado
"95683",38.5185814,-121.125427,Sloughhouse,CA,Sacramento
"95684",38.6393356,-120.599846,Somerset,CA,El Dorado
"95685",38.4365845,-120.742836,Sutter Creek,CA,Amador
"95686",38.1898651,-121.450951,Thornton,CA,San Joaquin
"95687",38.3505592,-121.912773,Vacaville,CA,Solano
"95688",38.4074059,-122.012779,Vacaville,CA,Solano
"95689",38.4472694,-120.706879,Volcano,CA,Amador
"95690",38.1816368,-121.578896,Walnut Grove,CA,Sacramento
"95691",38.6086159,-121.610916,West Sacramento,CA,Yolo
"95692",39.0833702,-121.397896,Wheatland,CA,Yuba
"95693",38.4052238,-121.239029,Wilton,CA,Sacramento
"95694",38.6227684,-121.923195,Winters,CA,Yolo
"95695",38.7438812,-121.915649,Woodland,CA,Yolo
"95696",38.3489609,-121.908325,Vacaville,CA,Solano
"95697",38.7510376,-121.832153,Yolo,CA,Yolo
"95698",38.7827301,-121.898109,Zamora,CA,Yolo
"95699",38.4370003,-120.845703,Drytown,CA,Amador
"95701",39.2141609,-120.79599,Alta,CA,Placer
"95703",38.9981842,-120.994598,Applegate,CA,Placer
"95709",38.7455482,-120.693069,Camino,CA,El Dorado
"95712",39.1672745,-120.964272,Chicago Park,CA,Nevada
"95713",39.1264725,-120.863762,Colfax,CA,Placer
"95714",39.1965141,-120.829765,Dutch Flat,CA,Placer
"95715",39.2546005,-120.721542,Emigrant Gap,CA,Placer
"95717",39.1684723,-120.802032,Gold Run,CA,Placer
"95720",38.8925171,-120.252487,Kyburz,CA,El Dorado
"95721",38.8307419,-120.055161,Echo Lake,CA,El Dorado
"95722",39.0014496,-121.034843,Meadow Vista,CA,Placer
"95724",39.2659912,-120.641449,Norden,CA,Nevada
"95726",38.7662773,-120.481277,Pollock Pines,CA,El Dorado
"95728",39.3195915,-120.43531,Soda Springs,CA,Nevada
"95735",38.8021393,-120.140717,Twin Bridges,CA,El Dorado
"95736",39.0189209,-120.962013,Weimar,CA,Placer
"95741",38.3774109,-121.444427,Rancho Cordova,CA,Sacramento
"95742",38.5796204,-121.20253,Rancho Cordova,CA,Sacramento
"95743",38.3774109,-121.444427,Rancho Cordova,CA,Sacramento
"95746",38.7566147,-121.183434,Granite Bay,CA,Placer
"95747",38.7798767,-121.335556,Roseville,CA,Placer
"95758",38.3472061,-121.42868,Elk Grove,CA,Sacramento
"95759",38.3774109,-121.444427,Elk Grove,CA,Sacramento
"95762",38.6868477,-121.044846,El Dorado Hills,CA,El Dorado
"95763",38.3774109,-121.444427,Folsom,CA,Sacramento
"95765",38.8197937,-121.277435,Rocklin,CA,Placer
"95776",38.6958961,-121.709717,Woodland,CA,Yolo
"95798",38.619545,-121.961533,West Sacramento,CA,Yolo
"95799",38.619545,-121.961533,West Sacramento,CA,Yolo
"95812",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95813",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95814",38.5790558,-121.480904,Sacramento,CA,Sacramento
"95815",38.5895042,-121.448662,Sacramento,CA,Sacramento
"95816",38.5715065,-121.467552,Sacramento,CA,Sacramento
"95817",38.5492325,-121.452263,Sacramento,CA,Sacramento
"95818",38.5572548,-121.495918,Sacramento,CA,Sacramento
"95819",38.568306,-121.440765,Sacramento,CA,Sacramento
"95820",38.5366058,-121.446411,Sacramento,CA,Sacramento
"95821",38.6272049,-121.437965,Sacramento,CA,Sacramento
"95822",38.5113564,-121.497719,Sacramento,CA,Sacramento
"95823",38.4813538,-121.44207,Sacramento,CA,Sacramento
"95824",38.5172577,-121.440765,Sacramento,CA,Sacramento
"95825",38.585804,-121.402214,Sacramento,CA,Sacramento
"95826",38.5476379,-121.38546,Sacramento,CA,Sacramento
"95827",38.5527534,-121.322655,Sacramento,CA,Sacramento
"95828",38.4884453,-121.423248,Sacramento,CA,Sacramento
"95829",38.495327,-121.321526,Sacramento,CA,Sacramento
"95830",38.4900208,-121.256142,Sacramento,CA,Sacramento
"95831",38.4978638,-121.531334,Sacramento,CA,Sacramento
"95832",38.4350128,-121.497276,Sacramento,CA,Sacramento
"95833",38.6218033,-121.514015,Sacramento,CA,Sacramento
"95834",38.5841942,-121.523567,Sacramento,CA,Sacramento
"95835",38.6677818,-121.526054,Sacramento,CA,Sacramento
"95836",38.7108994,-121.52272,Sacramento,CA,Sacramento
"95837",38.6928558,-121.603035,Sacramento,CA,Sacramento
"95838",38.6451035,-121.440018,Sacramento,CA,Sacramento
"95840",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95841",38.6653862,-121.353859,Sacramento,CA,Sacramento
"95842",38.6927528,-121.359009,Sacramento,CA,Sacramento
"95843",38.7160912,-121.366615,Antelope,CA,Sacramento
"95851",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95852",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95853",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95857",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95860",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95864",38.5865555,-121.379463,Sacramento,CA,Sacramento
"95865",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95866",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95867",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95873",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95887",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95894",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95899",38.3774109,-121.444427,Sacramento,CA,Sacramento
"95901",39.2608795,-121.370956,Marysville,CA,Yuba
"95903",39.111454,-121.360954,Beale Afb,CA,Yuba
"95910",39.4663239,-120.829636,Alleghany,CA,Sierra
"95912",39.013401,-121.996849,Arbuckle,CA,Colusa
"95913",39.6982994,-122.16893,Artois,CA,Glenn
"95914",39.409668,-121.406273,Bangor,CA,Butte
"95915",39.9122238,-120.834961,Belden,CA,Plumas
"95916",39.6538124,-121.383743,Berry Creek,CA,Butte
"95917",39.4067192,-121.753525,Biggs,CA,Butte
"95918",39.3218079,-121.36776,Browns Valley,CA,Yuba
"95919",39.4250069,-121.273888,Brownsville,CA,Yuba
"95920",39.4585075,-121.934143,Butte City,CA,Glenn
"95922",39.4143867,-121.11145,Camptonville,CA,Yuba
"95923",40.2111778,-121.120636,Canyondam,CA,Plumas
"95924",39.2659912,-120.641449,Cedar Ridge,CA,Nevada
"95925",39.4670944,-121.204453,Challenge,CA,Yuba
"95926",39.7461586,-121.84008,Chico,CA,Butte
"95927",39.8052559,-121.684128,Chico,CA,Butte
"95928",39.6876259,-121.799164,Chico,CA,Butte
"95929",39.7314072,-121.801216,Chico,CA,Butte
"95930",39.5438347,-121.220467,Clipper Mills,CA,Butte
"95931",39.1692467,-122.290207,College City,CA,Colusa
"95932",39.2039566,-122.221268,Colusa,CA,Colusa
"95934",40.0863075,-120.924538,Crescent Mills,CA,Plumas
"95935",39.3777504,-121.188919,Dobbins,CA,Yuba
"95936",39.5586052,-120.853714,Downieville,CA,Sierra
"95937",38.8353844,-122.057922,Dunnigan,CA,Yolo
"95938",39.6263618,-121.77755,Durham,CA,Butte
"95939",39.54842,-122.567429,Elk Creek,CA,Glenn
"95940",39.5856476,-121.25901,Feather Falls,CA,Butte
"95941",39.5283737,-121.265236,Forbestown,CA,Butte
"95942",39.9474602,-121.582817,Forest Ranch,CA,Butte
"95943",39.5965462,-122.032181,Glenn,CA,Glenn
"95944",39.4925308,-120.898247,Goodyears Bar,CA,Sierra
"95945",39.1962891,-120.958549,Grass Valley,CA,Nevada
"95946",39.2165604,-121.117882,Penn Valley,CA,Nevada
"95947",40.1248322,-120.878838,Greenville,CA,Plumas
"95948",39.3554916,-121.724686,Gridley,CA,Butte
"95949",39.1109848,-121.128334,Grass Valley,CA,Nevada
"95950",39.0658951,-121.908211,Grimes,CA,Colusa
"95951",39.7282104,-122.053825,Hamilton City,CA,Glenn
"95953",39.2361412,-121.767174,Live Oak,CA,Sutter
"95954",39.8679581,-121.599625,Magalia,CA,Butte
"95955",39.2846985,-122.210091,Maxwell,CA,Colusa
"95956",39.8962593,-121.096024,Meadow Valley,CA,Plumas
"95957",39.0669327,-121.848564,Meridian,CA,Sutter
"95958",39.5562515,-121.80378,Nelson,CA,Butte
"95959",39.2996063,-120.887962,Nevada City,CA,Nevada
"95960",39.3305283,-121.084244,North San Juan,CA,Nevada
"95961",39.2147675,-121.391151,Olivehurst,CA,Yuba
"95962",39.2105255,-121.347603,Oregon House,CA,Yuba
"95963",39.6311989,-122.327141,Orland,CA,Glenn
"95965",39.5783539,-121.582123,Oroville,CA,Butte
"95966",39.4631119,-121.417374,Oroville,CA,Butte
"95967",39.7238998,-121.572983,Paradise,CA,Butte
"95968",39.4430389,-121.551178,Palermo,CA,Butte
"95969",39.6542778,-121.707268,Paradise,CA,Butte
"95970",39.3791656,-122.095711,Princeton,CA,Colusa
"95971",40.0051308,-121.017723,Quincy,CA,Plumas
"95972",39.4444199,-121.318329,Rackerby,CA,Yuba
"95973",39.8375778,-121.869949,Chico,CA,Butte
"95974",39.5010681,-121.754349,Richvale,CA,Butte
"95975",39.2254753,-121.148643,Rough And Ready,CA,Nevada
"95976",39.7238998,-121.572983,Chico,CA,Butte
"95977",39.1944313,-121.314438,Smartville,CA,Yuba
"95978",39.995079,-121.479362,Stirling City,CA,Butte
"95979",39.2820702,-122.431046,Stonyford,CA,Colusa
"95980",39.9185028,-121.337402,Storrie,CA,Plumas
"95981",39.5773277,-121.101562,Strawberry Valley,CA,Yuba
"95982",39.1726341,-121.802513,Sutter,CA,Sutter
"95983",39.963459,-120.775909,Taylorsville,CA,Plumas
"95984",39.9509125,-121.09491,Twain,CA,Plumas
"95986",39.3523445,-120.791183,Washington,CA,Nevada
"95987",39.1427383,-122.243736,Williams,CA,Colusa
"95988",39.5193863,-122.292999,Willows,CA,Glenn
"95991",39.0488548,-121.61248,Yuba City,CA,Sutter
"95992",39.020134,-121.681343,Yuba City,CA,Sutter
"95993",39.1303368,-121.737907,Yuba City,CA,Sutter
"96001",40.6757393,-122.456985,Redding,CA,Shasta
"96002",40.6244469,-122.307602,Redding,CA,Shasta
"96003",40.7171097,-122.279495,Redding,CA,Shasta
"96006",41.2366753,-120.932945,Adin,CA,Modoc
"96007",40.4693222,-122.278404,Anderson,CA,Shasta
"96008",40.7155647,-122.119392,Bella Vista,CA,Shasta
"96009",41.1315079,-121.128616,Bieber,CA,Lassen
"96010",40.6725769,-123.034607,Big Bar,CA,Trinity
"96011",40.9749184,-121.82502,Big Bend,CA,Shasta
"96013",40.9423943,-121.687073,Burney,CA,Shasta
"96014",41.2815475,-122.875526,Callahan,CA,Siskiyou
"96015",41.4587364,-120.802933,Canby,CA,Modoc
"96016",40.933651,-121.567657,Cassel,CA,Shasta
"96017",41.1103363,-122.316055,Castella,CA,Shasta
"96019",40.6968613,-122.368263,Shasta Lake,CA,Shasta
"96020",40.2772827,-121.200729,Chester,CA,Plumas
"96021",40.1254005,-122.135414,Corning,CA,Tehama
"96022",40.4399872,-122.429497,Cottonwood,CA,Shasta
"96023",41.9194298,-121.973885,Dorris,CA,Siskiyou
"96024",40.6688538,-122.942467,Douglas City,CA,Trinity
"96025",41.4557419,-122.390198,Dunsmuir,CA,Siskiyou
"96027",41.4463081,-123.010025,Etna,CA,Siskiyou
"96028",41.0343094,-121.471062,Fall River Mills,CA,Shasta
"96029",39.9024239,-122.491768,Flournoy,CA,Tehama
"96031",41.2191162,-123.236328,Forks Of Salmon,CA,Siskiyou
